"Year","Value","Data_type","Region","Source","Unit","Aeo_year","Aeo_case"
2041,54.42691,"Electricity Generation","Northeast Power Coordinating Council / New England","Natural Gas","billion kilowatthours",2018,"HOP"
2042,54.400131,"Electricity Generation","Northeast Power Coordinating Council / New England","Natural Gas","billion kilowatthours",2018,"HOP"
2043,54.389381,"Electricity Generation","Northeast Power Coordinating Council / New England","Natural Gas","billion kilowatthours",2018,"HOP"
2044,55.238617,"Electricity Generation","Northeast Power Coordinating Council / New England","Natural Gas","billion kilowatthours",2018,"HOP"
2045,55.400097,"Electricity Generation","Northeast Power Coordinating Council / New England","Natural Gas","billion kilowatthours",2018,"HOP"
2046,55.420826,"Electricity Generation","Northeast Power Coordinating Council / New England","Natural Gas","billion kilowatthours",2018,"HOP"
2047,56.300087,"Electricity Generation","Northeast Power Coordinating Council / New England","Natural Gas","billion kilowatthours",2018,"HOP"
2048,57.275246,"Electricity Generation","Northeast Power Coordinating Council / New England","Natural Gas","billion kilowatthours",2018,"HOP"
2049,57.985638,"Electricity Generation","Northeast Power Coordinating Council / New England","Natural Gas","billion kilowatthours",2018,"HOP"
2050,58.094189,"Electricity Generation","Northeast Power Coordinating Council / New England","Natural Gas","billion kilowatthours",2018,"HOP"
2016,28.646423,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2017,23.620075,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2018,23.561064,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2019,23.389076,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2020,22.904732,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2021,27.173326,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2022,27.632259,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2023,28.63862,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2024,28.492975,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2025,28.330589,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2026,27.383194,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2027,27.592175,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2028,27.751656,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2029,27.663628,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2030,27.801395,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2031,26.076571,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2032,25.209949,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2033,24.761696,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2034,24.45269,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2035,24.156157,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2036,23.674328,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2037,23.661398,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2038,20.284756,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2039,20.54286,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2040,20.544479,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2041,20.398232,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2042,21.393305,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2043,21.357475,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2044,21.31422,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2045,19.594902,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2046,19.373108,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2047,19.225836,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2048,19.564062,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2049,19.23732,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2050,18.195431,"Electricity Generation","Northeast Power Coordinating Council / NYC-Westchester","Natural Gas","billion kilowatthours",2018,"HOP"
2016,22.607147,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2017,26.341347,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2018,29.357,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2019,28.953125,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2020,28.564133,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2021,31.947962,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2022,31.761236,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2023,32.193153,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2024,32.345165,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2025,32.131279,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2026,31.035,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2027,30.298124,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2028,31.021137,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2029,30.301785,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2030,30.285152,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2031,30.285408,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2032,29.637043,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2033,29.613478,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2034,29.61364,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2035,29.157913,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2036,27.364019,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2037,26.835112,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2038,28.275589,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2039,28.038002,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2040,27.303823,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2041,27.890093,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2042,26.939264,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2043,26.483025,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2044,25.098083,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2045,23.327156,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2046,22.630661,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2047,21.710903,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2048,21.445904,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2049,19.199854,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2050,20.708889,"Electricity Generation","Northeast Power Coordinating Council / Upstate New York","Natural Gas","billion kilowatthours",2018,"HOP"
2016,104.309891,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2017,98.233681,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2018,97.89743,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2019,109.102753,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2020,117.856033,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2021,120.890533,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2022,125.721298,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2023,133.167969,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2024,135.878235,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2025,136.349075,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2026,134.866196,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2027,133.8815,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2028,131.383255,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2029,131.153183,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2030,135.998917,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2031,139.897202,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2032,142.165451,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2033,143.539078,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2034,147.744904,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2035,148.51329,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2036,152.551041,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2037,152.660217,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2038,151.29866,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2039,147.310364,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2040,144.720108,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2041,140.536011,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2042,140.837708,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2043,139.729095,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2044,139.406616,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2045,140.022781,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2046,142.424484,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2047,144.723328,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2048,145.195358,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2049,148.350021,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2050,147.614624,"Electricity Generation","Reliability First Corporation / East","Natural Gas","billion kilowatthours",2018,"HOP"
2016,28.398323,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2017,28.258781,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2018,28.232677,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2019,29.070999,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2020,28.998819,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2021,33.322304,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2022,36.323009,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2023,48.872147,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2024,48.023254,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2025,48.710007,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2026,51.426708,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2027,51.42944,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2028,52.022213,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2029,52.603844,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2030,52.477341,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2031,53.225189,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2032,53.618752,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2033,53.59465,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2034,54.666786,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2035,54.293667,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2036,55.238537,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2037,55.43116,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2038,55.930511,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2039,56.355927,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2040,55.834797,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2041,56.704208,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2042,56.632999,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2043,56.57576,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2044,58.235268,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2045,62.361534,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2046,66.781731,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2047,67.768959,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2048,68.211906,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2049,67.773766,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2050,68.166077,"Electricity Generation","Reliability First Corporation / Michigan","Natural Gas","billion kilowatthours",2018,"HOP"
2016,86.54789,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2017,52.158936,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2018,66.070366,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2019,79.964424,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2020,78.883148,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2021,85.575996,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2022,93.560699,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2023,95.690086,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2024,102.109482,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2025,102.341522,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2026,99.953667,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2027,104.707802,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2028,110.442032,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2029,113.05735,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2030,112.263756,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2031,113.759926,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2032,117.520813,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2033,118.634781,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2034,121.478783,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2035,122.766907,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2036,124.255959,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2037,126.422951,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2038,129.152695,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2039,128.427826,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2040,133.233856,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2041,134.440033,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2042,141.210556,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2043,146.818436,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2044,145.090271,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2045,144.111542,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2046,146.784027,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2047,151.118759,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2048,153.676727,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2049,154.557129,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2050,157.413055,"Electricity Generation","Reliability First Corporation / West","Natural Gas","billion kilowatthours",2018,"HOP"
2016,53.098274,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2017,36.553467,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2018,38.952316,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2019,47.074661,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2020,39.013836,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2021,41.753143,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2022,45.727634,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2023,47.786564,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2024,45.728157,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2025,42.400936,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2026,44.651741,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2027,44.564915,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2028,46.029312,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2029,44.072327,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2030,42.382782,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2031,43.907623,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2032,42.187355,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2033,40.064247,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2034,39.0718,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2035,42.705666,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2036,44.690243,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2037,43.608334,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2038,47.352551,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2039,44.967785,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2040,45.069824,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2041,41.798344,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2042,41.554016,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2043,37.801155,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2044,37.376862,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2045,36.956238,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2046,36.386414,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2047,37.763454,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2048,36.529366,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2049,37.207767,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2050,38.431416,"Electricity Generation","SERC Reliability Corporation / Central","Natural Gas","billion kilowatthours",2018,"HOP"
2016,68.458931,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2017,75.016182,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2018,77.924881,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2019,82.938385,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2020,82.972359,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2021,79.829514,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2022,82.268661,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2023,85.733849,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2024,84.794907,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2025,86.574387,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2026,91.808609,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2027,93.19677,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2028,97.807335,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2029,103.593681,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2030,106.501724,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2031,108.310265,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2032,111.551064,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2033,109.859451,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
2034,111.166138,"Electricity Generation","SERC Reliability Corporation / Delta","Natural Gas","billion kilowatthours",2018,"HOP"
